OGLE-LMC-DSCT-00078,42:31.1,-66:51:11.1,16.981,0.0530954,0.00000002,LMC540.29.4289,
OGLE-LMC-DSCT-00079,42:36.1,-68:15:23.6,20.66,0.07026801,0.00000005,LMC539.28.6219,
OGLE-LMC-DSCT-00080,42:51.2,-67:12:56.7,20.624,0.07754335,0.00000006,LMC540.21.7330,
OGLE-LMC-DSCT-00081,43:10.7,-68:30:33.9,20.209,0.07668818,0.00000021,LMC539.19.3835D,
OGLE-LMC-DSCT-00082,43:21.3,-69:11:36.9,20.131,0.07921766,0.00000006,LMC539.02.6942,
OGLE-LMC-DSCT-00084,43:37.7,-68:44:33.8,20.089,0.07473051,0.00000005,LMC539.10.12662,
OGLE-LMC-DSCT-00086,44:16.7,-68:34:07.3,20.115,0.08167896,0.00000012,LMC539.19.2677,
OGLE-LMC-DSCT-00087,44:21.8,-66:37:07.5,20.637,0.07248549,0.00000005,LMC541.04.7144,
OGLE-LMC-DSCT-00089,44:27.3,-69:03:07.4,16.635,0.06339917,0.00000002,LMC539.02.10333,
OGLE-LMC-DSCT-00090,44:40.8,-68:57:04.0,20.552,0.0905,0.00000008,LMC539.10.4131,
OGLE-LMC-DSCT-00092,45:12.0,-68:28:58.8,19.989,0.07450359,0.00000005,LMC539.18.14525,
OGLE-LMC-DSCT-00093,45:17.5,-69:40:54.2,19.762,0.14822205,0.0000002,LMC538.17.15663,
OGLE-LMC-DSCT-00094,45:19.9,-70:05:23.6,19.976,0.12693732,0.00000019,LMC530.32.2276,
OGLE-LMC-DSCT-00095,45:22.6,-68:02:14.5,19.833,0.08966123,0.00000007,LMC540.02.1803,
OGLE-LMC-DSCT-00096,45:28.4,-67:29:37.7,20.365,0.06915047,0.00000006,LMC540.10.12022,
OGLE-LMC-DSCT-00097,45:52.6,-66:58:49.7,19.948,0.08014565,0.0000001,LMC540.27.6048,
OGLE-LMC-DSCT-00098,45:55.4,-68:23:23.0,20.566,0.08604861,0.00000008,LMC539.18.21760,
OGLE-LMC-DSCT-00099,45:56.3,-68:21:53.4,19.903,0.0823352,0.00000008,-99.99,
OGLE-LMC-DSCT-00100,46:14.3,-68:50:43.0,20.28,0.07333944,0.00000004,LMC539.09.2952,
OGLE-LMC-DSCT-00101,46:18.4,-70:18:02.4,19.985,0.07211556,0.00000006,LMC530.23.9637,
OGLE-LMC-DSCT-00102,46:19.0,-68:14:06.6,19.899,0.10253997,0.0000001,LMC532.16.3556,
OGLE-LMC-DSCT-00103,46:19.4,-68:53:00.4,19.929,0.07172548,0.00000006,LMC539.09.2598,
OGLE-LMC-DSCT-00104,46:24.4,-69:24:27.2,19.239,0.18816528,0.00000031,LMC531.15.22755, uncertain
OGLE-LMC-DSCT-00105,46:33.4,-68:27:39.6,20.313,0.06858054,0.0000001,LMC539.17.2876D,
OGLE-LMC-DSCT-00106,46:34.1,-68:06:40.0,20.166,0.07390749,0.00000004,LMC532.16.18416,
OGLE-LMC-DSCT-00107,46:41.4,-66:55:57.4,21.01,0.05011856,0.00000005,LMC540.26.10857,
OGLE-LMC-DSCT-00108,46:45.7,-68:41:57.7,18.872,0.20224972,0.00000062,LMC531.32.18701,
OGLE-LMC-DSCT-00109,46:48.3,-66:51:13.1,19.172,0.18885055,0.00000045,LMC540.26.7643,
OGLE-LMC-DSCT-00110,46:48.3,-69:26:33.5,19.538,0.18631934,0.00000022,LMC531.15.22483,
OGLE-LMC-DSCT-00111,46:49.6,-69:58:36.1,20.019,0.07930654,0.00000011,LMC530.31.17456,
OGLE-LMC-DSCT-00112,46:55.6,-68:23:22.5,20.05,0.08115434,0.00000008,LMC539.17.17149,
OGLE-LMC-DSCT-00113,47:03.8,-67:26:10.7,19.421,0.12871871,0.00000008,LMC540.18.1313,
OGLE-LMC-DSCT-00114,47:05.7,-68:18:03.6,20.138,0.0958976,0.00000007,LMC532.16.2829,
OGLE-LMC-DSCT-00115,47:09.4,-69:36:11.6,19.543,0.06063443,0.00000012,LMC531.15.1563D,
OGLE-LMC-DSCT-00116,47:10.0,-67:38:14.3,20.587,0.0776761,0.00000006,LMC540.09.5735,
OGLE-LMC-DSCT-00117,47:10.2,-67:17:11.1,20.49,0.06097366,0.00000003,LMC540.18.9788,
OGLE-LMC-DSCT-00118,47:11.4,-67:12:02.7,20.403,0.08234429,0.00000012,LMC540.18.11525,
OGLE-LMC-DSCT-00119,47:18.2,-68:21:23.7,20.187,0.08439847,0.00000005,LMC532.16.4684,
OGLE-LMC-DSCT-00120,47:21.4,-68:59:20.0,20.427,0.09352989,0.0000009,LMC531.32.1557D,
OGLE-LMC-DSCT-00121,47:25.2,-70:15:44.3,20.303,0.09502223,0.00000007,LMC530.23.13273,
OGLE-LMC-DSCT-00122,47:30.2,-68:20:53.5,20.795,0.07472083,0.00000006,LMC532.16.5003,
OGLE-LMC-DSCT-00123,47:31.3,-69:38:13.1,16.863,0.05157795,0.00000002,LMC531.07.13596,
OGLE-LMC-DSCT-00124,47:40.0,-66:43:09.2,19.64,0.08250272,0.00000005,LMC541.02.1482,
OGLE-LMC-DSCT-00125,47:56.1,-69:48:04.5,20.248,0.0986319,0.00000041,LMC531.06.2328D,
OGLE-LMC-DSCT-00126,47:58.4,-70:29:18.2,19.308,0.14654432,0.00000027,LMC530.23.1742,
OGLE-LMC-DSCT-00128,48:04.6,-69:16:09.4,20.198,0.07580437,0.00000007,LMC531.23.19308,
OGLE-LMC-DSCT-00131,48:08.4,-70:43:36.2,19.479,0.12854979,0.00000009,LMC530.13.2166,
OGLE-LMC-DSCT-00132,48:11.3,-68:25:46.7,19.849,0.10211853,0.00000007,LMC532.07.24172,
OGLE-LMC-DSCT-00133,48:11.7,-69:44:48.1,20.755,0.05271149,0.00000003,LMC531.06.24043,
OGLE-LMC-DSCT-00134,48:12.0,-69:09:09.6,20.421,0.08068485,0.00000008,LMC531.23.27834,
OGLE-LMC-DSCT-00136,48:21.6,-70:07:04.9,19.729,0.10767123,0.00000008,LMC530.30.15557,
OGLE-LMC-DSCT-00138,48:36.7,-68:12:00.8,20.353,0.0862161,0.00000007,LMC532.15.20227,
OGLE-LMC-DSCT-00139,48:38.8,-69:54:51.3,20.386,0.09003327,0.00000007,LMC531.06.6583,
OGLE-LMC-DSCT-00140,48:51.5,-69:54:45.5,19.413,0.13674968,0.0000001,LMC531.06.3203,
OGLE-LMC-DSCT-00141,48:53.7,-66:53:30.2,20.044,0.08414357,0.00000007,LMC533.16.8834,
OGLE-LMC-DSCT-00142,48:55.9,-69:49:10.9,19.129,0.15497242,0.00000015,LMC531.06.2581,
OGLE-LMC-DSCT-00143,48:56.2,-67:14:12.3,20.574,0.06290775,0.00000005,LMC540.17.12393,
OGLE-LMC-DSCT-00145,49:09.3,-68:42:03.3,20.478,0.06420942,0.00000003,LMC531.31.14364,
OGLE-LMC-DSCT-00146,49:09.7,-68:22:47.0,20.363,0.06216367,0.00000036,LMC532.15.1048,
OGLE-LMC-DSCT-00147,49:10.1,-69:40:13.4,20.515,0.08412212,0.00000007,LMC531.06.27890,
OGLE-LMC-DSCT-00148,49:15.7,-68:56:09.3,19.717,0.12879378,0.00000016,LMC531.31.995,
OGLE-LMC-DSCT-00149,49:18.8,-66:48:29.3,19.574,0.11611599,0.00000012,LMC533.25.1666,
OGLE-LMC-DSCT-00151,49:27.0,-67:16:25.3,19.542,0.10296773,0.00000013,LMC540.17.9938,
OGLE-LMC-DSCT-00154,49:43.0,-66:38:06.1,17.245,0.04764358,0.00000003,LMC533.24.6824,
OGLE-LMC-DSCT-00155,49:43.5,-70:29:36.8,20.304,0.09298412,0.00000008,LMC530.22.4005,
OGLE-LMC-DSCT-00156,49:43.9,-68:39:49.2,19.801,0.10240173,0.00000028,-99.99,
OGLE-LMC-DSCT-00157,49:48.0,-69:57:09.6,19.896,0.09181213,0.00000007,LMC530.30.10155,
OGLE-LMC-DSCT-00158,50:01.2,-67:24:34.1,20.463,0.06807973,0.00000005,LMC533.07.12011,
OGLE-LMC-DSCT-00162,50:18.0,-68:09:29.0,19.308,0.10170881,0.00000005,LMC532.14.24032,
OGLE-LMC-DSCT-00163,50:26.4,-68:04:57.1,20.22,0.10233834,0.00000008,LMC532.14.27540,
OGLE-LMC-DSCT-00165,50:34.6,-68:20:42.8,20.189,0.06025224,0.00000004,LMC532.14.1008,
OGLE-LMC-DSCT-00166,50:37.4,-68:43:52.5,20.519,0.07323859,0.00000009,LMC531.30.37739,
OGLE-LMC-DSCT-00167,50:38.3,-68:02:22.2,19.885,0.08531216,0.00000006,LMC532.23.886,
OGLE-LMC-DSCT-00168,50:38.6,-68:28:55.6,20.294,0.07598018,0.00000007,LMC532.06.10308,
OGLE-LMC-DSCT-00169,50:41.1,-70:07:02.8,19.988,0.10055785,0.00000009,LMC530.29.20122,
OGLE-LMC-DSCT-00171,50:43.7,-69:39:09.5,19.966,0.09652987,0.00000014,LMC531.05.18101,
OGLE-LMC-DSCT-00172,50:45.2,-68:41:21.6,20.642,0.05272997,0.00000003,LMC532.06.1984,
OGLE-LMC-DSCT-00173,50:45.9,-67:47:16.7,20.092,0.10942629,0.00000009,LMC532.23.11812,
OGLE-LMC-DSCT-00174,50:53.1,-67:58:24.1,18.687,0.16933572,0.00000013,LMC532.23.4031,
OGLE-LMC-DSCT-00175,50:53.4,-69:45:45.6,20.491,0.08155131,0.00000007,LMC531.05.13497,
OGLE-LMC-DSCT-00176,51:03.8,-70:42:07.9,19.643,0.11371581,0.00000009,LMC530.12.2566,
OGLE-LMC-DSCT-00178,51:14.8,-68:10:32.8,19.674,0.08430191,0.0000001,-99.99,
OGLE-LMC-DSCT-00179,51:15.5,-67:12:13.3,19.242,0.13943305,0.00000008,LMC533.06.20229,
OGLE-LMC-DSCT-00180,51:16.2,-68:47:41.1,20.064,0.09103807,0.00000009,LMC531.30.11826,
OGLE-LMC-DSCT-00181,51:16.6,-67:36:16.7,20.14,0.07981674,0.00000026,LMC532.31.4086,
OGLE-LMC-DSCT-00182,51:18.8,-68:30:59.6,16.331,0.06560702,0.00000004,LMC532.05.30159,
OGLE-LMC-DSCT-00183,51:22.6,-67:57:44.8,18.704,0.21335575,0.00000041,LMC532.22.21165,
OGLE-LMC-DSCT-00184,51:25.1,-67:47:17.7,20.448,0.06011176,0.00000007,LMC532.22.30919,
OGLE-LMC-DSCT-00185,51:26.1,-67:19:34.0,19.933,0.06537128,0.00000003,LMC533.06.15124,
OGLE-LMC-DSCT-00187,51:40.7,-68:29:59.6,19.431,0.12962372,0.0000002,LMC532.05.31555,
OGLE-LMC-DSCT-00188,51:48.3,-68:32:25.4,19.472,0.14347978,0.00000021,LMC532.05.31127,
OGLE-LMC-DSCT-00189,51:52.7,-67:25:14.9,20.823,0.0584218,0.00000003,LMC533.06.1761,
OGLE-LMC-DSCT-00190,51:53.3,-67:25:24.1,19.879,0.07684615,0.00000011,LMC533.06.746,
OGLE-LMC-DSCT-00191,51:57.3,-67:57:46.3,17.472,0.21103631,0.00000033,LMC532.22.20853, uncertain
OGLE-LMC-DSCT-00192,51:59.4,-67:29:28.3,20.223,0.07155927,0.00000009,LMC532.30.26533,
OGLE-LMC-DSCT-00193,52:02.9,-69:54:46.6,20.436,0.08000106,0.00000004,LMC531.04.24142,
OGLE-LMC-DSCT-00195,52:39.1,-66:49:41.5,19.738,0.0611806,0.00000004,LMC533.22.12711,
OGLE-LMC-DSCT-00196,52:41.7,-68:50:17.6,20.45,0.07966372,0.0000001,LMC531.29.11246,
OGLE-LMC-DSCT-00198,52:50.0,-68:41:34.6,19.301,0.07690254,0.00000007,LMC531.29.20031,
OGLE-LMC-DSCT-00199,52:52.0,-68:41:51.7,19.744,0.07229566,0.00000007,LMC531.29.20901,
OGLE-LMC-DSCT-00200,52:52.8,-69:09:16.3,19.408,0.14626177,0.00000021,LMC531.21.12448,
OGLE-LMC-DSCT-00201,52:55.0,-70:00:21.2,20.573,0.0737654,0.00000005,LMC530.28.11550,
OGLE-LMC-DSCT-00202,52:57.4,-70:00:38.5,19.539,0.0963077,0.00000007,LMC530.28.9716,
OGLE-LMC-DSCT-00203,52:58.2,-70:35:58.3,20.117,0.12512195,0.00000012,LMC530.11.8392,
OGLE-LMC-DSCT-00204,53:01.7,-68:15:25.8,20.298,0.07364255,0.00000008,LMC532.12.29178,
OGLE-LMC-DSCT-00205,53:01.9,-68:13:56.3,19.927,0.08528852,0.00000006,LMC532.12.27525,
OGLE-LMC-DSCT-00210,53:19.3,-67:14:51.1,19.495,0.10132045,0.00000012,LMC533.05.22955,
OGLE-LMC-DSCT-00211,53:20.6,-70:39:22.7,19.846,0.09552887,0.00000011,LMC530.11.6154,
OGLE-LMC-DSCT-00212,53:21.8,-70:31:40.8,19.858,0.12588556,0.00000019,LMC530.20.475,
OGLE-LMC-DSCT-00213,53:22.0,-68:02:00.9,20.379,0.07529905,0.00000006,LMC532.21.21024,
OGLE-LMC-DSCT-00216,53:25.8,-70:35:32.6,17.387,0.19669617,0.00000045,LMC530.11.7632,
OGLE-LMC-DSCT-00218,53:26.6,-66:52:09.1,20.316,0.07648339,0.00000007,LMC533.13.12243,
OGLE-LMC-DSCT-00220,53:27.5,-67:16:49.5,19.375,0.13642811,0.0000001,LMC533.05.8449,
OGLE-LMC-DSCT-00222,53:29.3,-68:27:57.7,19.666,0.12089761,0.00000013,LMC532.04.40710,
OGLE-LMC-DSCT-00223,53:29.3,-67:18:09.9,20.154,0.10073755,0.00000007,LMC533.05.8257,
OGLE-LMC-DSCT-00224,53:30.6,-66:36:05.6,19.779,0.06889357,0.00000007,-99.99,
OGLE-LMC-DSCT-00226,53:39.3,-66:53:49.7,20.021,0.08662522,0.00000011,LMC533.13.11162,
OGLE-LMC-DSCT-00227,53:39.6,-68:14:06.6,19.011,0.07553432,0.00000006,LMC532.12.26665,
OGLE-LMC-DSCT-00228,53:40.8,-66:36:38.8,20.212,0.08085334,0.00000005,LMC533.22.10412,
OGLE-LMC-DSCT-00232,54:07.6,-70:11:02.4,20.208,0.0699902,0.00000004,LMC530.27.21389,
OGLE-LMC-DSCT-00233,54:08.8,-69:52:41.6,19.996,0.08505129,0.00000009,LMC531.03.23938,
OGLE-LMC-DSCT-00234,54:10.9,-68:56:00.1,19.851,0.07078628,0.0000001,LMC531.28.2022,
OGLE-LMC-DSCT-00235,54:11.3,-67:44:03.8,19.554,0.09147113,0.00000008,LMC532.29.921,
OGLE-LMC-DSCT-00236,54:11.7,-67:22:14.3,20.179,0.06862893,0.00000011,-99.99,
OGLE-LMC-DSCT-00239,54:18.8,-68:08:53.5,19.98,0.07632694,0.00000007,LMC532.12.12380,
OGLE-LMC-DSCT-00240,54:19.3,-67:24:21.7,20.455,0.08300012,0.00000012,LMC533.04.19178,
OGLE-LMC-DSCT-00242,54:30.1,-67:07:01.7,20.114,0.08308056,0.00000007,LMC533.12.16246,
OGLE-LMC-DSCT-00243,54:30.4,-70:00:37.6,20.125,0.06531246,0.00000004,LMC530.27.12723,
OGLE-LMC-DSCT-00245,54:33.6,-69:06:52.9,20.195,0.08813632,0.00000007,LMC531.20.15009,
OGLE-LMC-DSCT-00246,54:37.4,-69:32:43.8,20.185,0.08457793,0.00000008,LMC531.11.4421,
OGLE-LMC-DSCT-00247,54:44.7,-69:57:23.6,20.309,0.0817147,0.00000009,LMC530.27.17052,
OGLE-LMC-DSCT-00248,54:45.2,-68:23:11.0,19.226,0.14982816,0.00000031,-99.99,
OGLE-LMC-DSCT-00249,54:48.8,-68:09:52.2,20.427,0.08493816,0.00000006,LMC532.11.37560,
OGLE-LMC-DSCT-00250,54:54.3,-67:35:37.7,20.035,0.07700137,0.00000004,LMC532.28.28130,
OGLE-LMC-DSCT-00251,54:58.5,-70:17:48.4,20.492,0.07405028,0.00000008,LMC530.19.13929,
OGLE-LMC-DSCT-00252,55:00.5,-70:40:19.4,20.284,0.0746186,0.00000006,LMC530.10.6768,
